Date,Usage,Temp,ph,TDS,MeterReading
1989-11-08,59.84,26.781,6.522674276,11837.12336,26105.38000000001
1989-11-09,75.68,26.781,6.44443202,11837.12336,26181.06000000001
1989-11-10,55.44,26.781,6.064009661,36152.8209,26236.500000000007
1989-11-11,60.59,26.781,7.748610937,36152.8209,26297.090000000007
1989-11-12,60.36,26.781,7.342871086,36152.8209,26357.450000000008
1989-11-13,54.05,26.781,7.953186277,36152.8209,26411.500000000007
1989-11-14,69.05,26.195,7.123844401,34798.25259,26480.550000000007
1989-11-15,61.74,26.195,7.219792177,34798.25259,26542.290000000008
1989-11-16,53.97,26.195,7.022031521,34798.25259,26596.26000000001
1989-11-17,63.12,26.195,7.516578084,34798.25259,26659.38000000001
1989-11-18,77.77,26.879,6.172759499,22989.79639,26737.15000000001
1989-11-19,53.69,26.879,6.370640321,22989.79639,26790.840000000007
1989-11-20,60.98,26.879,6.005000004,22989.79639,26851.820000000007
1989-11-21,58.97,26.879,6.267322286,22989.79639,26910.790000000008
1989-11-22,77.62,25.61,6.61444296,22539.71161,26988.410000000007
1989-11-23,72.82,25.61,6.635215407,22539.71161,27061.230000000007
1989-11-24,60.46,25.61,7.742051939,22539.71161,27121.690000000006
1989-11-25,70.93,25.61,7.89134305,22539.71161,27192.620000000006
1989-11-26,68.51,25.513,7.246645508,9624.300462,27261.130000000005
1989-11-27,66.19,25.513,7.591564299,9624.300462,27327.320000000003
1989-11-28,51.02,25.513,7.040968157,9624.300462,27378.340000000004
1989-11-29,78.48,25.513,6.936742932,9624.300462,27456.820000000003
1989-11-30,60.32,25.61,7.586834959,27776.90105,27517.140000000003
1989-12-01,55.0,25.61,6.883466617,27776.90105,27572.140000000003
1989-12-02,50.41,25.61,7.896173272,27776.90105,27622.550000000003
1989-12-03,55.25,25.61,7.693490313,27776.90105,27677.800000000003
1989-12-04,52.27,25.61,6.726243023,13237.9896,27730.070000000003
1989-12-05,73.51,25.61,6.235698583,13237.9896,27803.58
1989-12-06,54.17,25.61,6.167648543,13237.9896,27857.75
1989-12-07,74.03,25.61,7.468366383,13237.9896,27931.78
1989-12-08,79.98,25.416,6.562479239,12311.26837,28011.76
1989-12-09,65.63,25.416,7.754157991,12311.26837,28077.39
1989-12-10,71.85,25.416,7.560363092,12311.26837,28149.239999999998
1989-12-11,8.19,25.416,7.873418531,12311.26837,28157.429999999997
1989-12-12,54.53,26.195,7.024988425,12710.24945,28211.959999999995
1989-12-13,61.72,26.195,7.259381468,12710.24945,28273.679999999997
1989-12-14,54.71,26.195,7.88751831,12710.24945,28328.389999999996
1989-12-15,73.78,26.195,7.409716016,12710.24945,28402.169999999995
1989-12-16,72.6,24.738,7.005473921,36477.73811,28474.769999999993
1989-12-17,51.38,24.738,6.638633042,36477.73811,28526.149999999994
1989-12-18,59.29,24.738,7.689940744,36477.73811,28585.439999999995
1989-12-19,74.99,24.738,7.395791057,36477.73811,28660.429999999997
1989-12-20,66.26,25.902,6.913305013,20230.12558,28726.689999999995
1989-12-21,79.86,25.902,7.023484513,20230.12558,28806.549999999996
1989-12-22,75.78,25.902,7.44958784,20230.12558,28882.329999999994
1989-12-23,79.77,25.902,7.694481124,20230.12558,28962.099999999995
1989-12-24,55.38,25.708,6.924495993,21871.8387,29017.479999999996
1989-12-25,76.29,25.708,6.628849378,21871.8387,29093.769999999997
1989-12-26,69.26,25.708,7.368914997,21871.8387,29163.029999999995
1989-12-27,75.6,25.708,6.833723332,21871.8387,29238.629999999994
1989-12-28,59.33,26.195,6.110477713,28062.64189,29297.959999999995
1989-12-29,61.72,26.195,6.876455792,28062.64189,29359.679999999997
1989-12-30,67.96,26.195,7.08228733,28062.64189,29427.639999999996
1989-12-31,68.21,26.195,6.357000457,28062.64189,29495.849999999995
1990-01-01,69.09,25.61,7.514382312,14100.96899,29564.939999999995
1990-01-02,71.78,25.61,7.309923019,14100.96899,29636.719999999994
1990-01-03,71.84,25.61,7.985318246,14100.96899,29708.559999999994
1990-01-04,77.47,25.61,6.498692832,14100.96899,29786.029999999995
1990-01-05,64.59,25.416,6.366506312,15331.30269,29850.619999999995
1990-01-06,78.78,25.416,6.553815382,15331.30269,29929.399999999994
1990-01-07,72.17,25.416,6.668771355,15331.30269,30001.569999999992
1990-01-08,56.06,25.416,6.957411485,15331.30269,30057.629999999994
1990-01-09,62.14,26.195,6.296389076,8855.114121,30119.769999999993
1990-01-10,68.53,26.195,6.768785365,8855.114121,30188.299999999992
1990-01-11,16.88,26.195,6.054548339,8855.114121,30205.179999999993
1990-01-12,75.58,26.195,6.340328484,8855.114121,30280.759999999995
1990-01-13,60.3,26.195,6.52809921,42550.84182,30341.059999999994
1990-01-14,62.09,26.195,6.619339304,42550.84182,30403.149999999994
1990-01-15,68.83,26.195,7.860875014,42550.84182,30471.979999999996
1990-01-16,65.19,26.195,6.015797435,42550.84182,30537.169999999995
1990-01-17,74.09,25.61,7.832348811,27433.58729,30611.259999999995
1990-01-18,50.53,25.61,7.887088511,27433.58729,30661.789999999994
1990-01-19,52.19,25.61,7.138698832,27433.58729,30713.979999999992
1990-01-20,67.0,25.61,6.120254981,27433.58729,30780.979999999992
1990-01-21,76.41,25.902,6.176933887,16367.45837,30857.389999999992
1990-01-22,54.34,25.902,7.724285647,16367.45837,30911.729999999992
1990-01-23,53.21,25.902,7.992409038,16367.45837,30964.93999999999
1990-01-24,61.94,25.902,7.307865825,16367.45837,31026.87999999999
1990-01-25,57.77,25.513,7.445850461,27418.78104,31084.64999999999
1990-01-26,61.59,25.513,6.418150968,27418.78104,31146.23999999999
1990-01-27,56.54,25.513,6.139933462,27418.78104,31202.77999999999
1990-01-28,64.07,25.513,7.448404825,27418.78104,31266.84999999999
1990-01-29,63.73,25.319,6.407181306,26865.37374,31330.57999999999
1990-01-30,77.48,25.319,7.783527652,26865.37374,31408.05999999999
1990-01-31,73.26,25.319,7.749860408,26865.37374,31481.31999999999
1990-02-01,55.93,25.319,6.81919502,26865.37374,31537.24999999999
1990-02-02,61.77,25.416,6.066405198,28918.41995,31599.01999999999
1990-02-03,79.59,25.416,7.853134965,28918.41995,31678.60999999999
1990-02-04,76.39,25.416,6.516576102,28918.41995,31754.99999999999
1990-02-05,58.72,25.416,7.45864709,28918.41995,31813.71999999999
1990-02-06,59.42,25.319,6.815290731,27653.23518,31873.13999999999
1990-02-07,65.75,25.319,6.56824394,27653.23518,31938.88999999999
1990-02-08,59.68,25.319,6.797094672,27653.23518,31998.56999999999
1990-02-09,58.65,25.319,6.640102691,27653.23518,32057.21999999999
1990-02-10,62.62,25.222,7.206083022,29368.67418,32119.83999999999
1990-02-11,79.6,25.222,7.958880981,29368.67418,32199.439999999988
1990-02-12,58.81,25.222,7.947182506,29368.67418,32258.24999999999
1990-02-13,79.33,25.222,7.30958094,29368.67418,32337.57999999999
1990-02-14,52.61,25.125,6.721425052,24913.83717,32390.18999999999
1990-02-15,65.47,25.125,7.854030406,24913.83717,32455.659999999993
1990-02-16,73.05,25.125,7.178922048,24913.83717,32528.709999999992
1990-02-17,70.93,25.125,7.266676258,24913.83717,32599.639999999992
1990-02-18,71.45,25.125,7.019942697,16600.39275,32671.089999999993
1990-02-19,68.24,25.125,6.766010665,16600.39275,32739.329999999994
1990-02-20,52.57,25.125,6.454571194,16600.39275,32791.899999999994
1990-02-21,65.79,25.125,6.716644511,16600.39275,32857.689999999995
1990-02-22,71.04,25.125,6.507982055,17087.0769,32928.729999999996
1990-02-23,69.05,25.125,6.608660631,17087.0769,32997.78
1990-02-24,79.24,25.125,7.88924733,17087.0769,33077.02
1990-02-25,51.82,25.125,7.529204778,17087.0769,33128.84
1990-02-26,15.19,25.028,7.298510203,10909.19459,33144.03
1990-02-27,78.4,25.028,7.291804932,10909.19459,33222.43
1990-02-28,63.97,25.028,7.93903042,10909.19459,33286.4
1990-03-01,51.7,25.028,6.820434176,10909.19459,33338.1
1990-03-02,60.48,25.125,6.311192296,34971.80748,33398.58
1990-03-03,62.86,25.125,7.149040952,34971.80748,33461.44
1990-03-04,79.19,25.125,6.885992592,34971.80748,33540.630000000005
1990-03-05,77.14,25.125,6.849485243,34971.80748,33617.770000000004
1990-03-06,71.95,24.738,7.753054769,17973.17886,33689.72
1990-03-07,57.14,24.738,7.855554392,17973.17886,33746.86
1990-03-08,67.1,24.738,7.139350907,17973.17886,33813.96
1990-03-09,50.07,24.738,6.505140467,17973.17886,33864.03
1990-03-10,55.69,24.641,6.567687127,32170.06916,33919.72
1990-03-11,1.43,24.641,6.328091042,32170.06916,33921.15
1990-03-12,58.02,24.641,7.813637563,32170.06916,33979.17
1990-03-13,71.47,24.641,6.857373595,32170.06916,34050.64
1990-03-14,65.7,24.545,6.925978648,35957.79218,34116.34
1990-03-15,74.07,24.545,6.093246534,35957.79218,34190.409999999996
1990-03-16,61.54,24.545,7.676856391,35957.79218,34251.95
1990-03-17,71.56,24.545,6.975950199,35957.79218,34323.509999999995
1990-03-18,64.08,24.448,6.841717883,28149.41179,34387.59
1990-03-19,69.05,24.448,6.370284004,28149.41179,34456.64
1990-03-20,66.28,24.448,6.073729396,28149.41179,34522.92
1990-03-21,71.17,24.448,6.09711714,28149.41179,34594.09
1990-03-22,53.56,24.351,7.319157406,14775.1456,34647.649999999994
1990-03-23,78.82,24.351,7.278592299,14775.1456,34726.469999999994
1990-03-24,64.58,24.351,7.488420112,14775.1456,34791.049999999996
1990-03-25,67.32,24.351,7.142906018,14775.1456,34858.369999999995
1990-03-26,64.51,24.448,6.70346151,27834.2177,34922.88
1990-03-27,70.95,24.448,7.153268512,27834.2177,34993.829999999994
1990-03-28,78.8,24.448,6.721035147,27834.2177,35072.63
1990-03-29,72.58,24.448,7.874947094,27834.2177,35145.21
1990-03-30,75.46,24.351,7.772738629,13041.82914,35220.67
1990-03-31,69.22,24.351,6.305472759,13041.82914,35289.89
1990-04-01,60.81,24.351,7.60221194,13041.82914,35350.7
1990-04-02,59.88,24.351,6.750696839,13041.82914,35410.579999999994
1990-04-03,56.97,24.255,6.864007011,27141.3629,35467.549999999996
1990-04-04,67.68,24.255,6.720879157,27141.3629,35535.229999999996
1990-04-05,75.27,24.255,7.47808047,27141.3629,35610.49999999999
1990-04-06,69.64,24.255,7.265168403,27141.3629,35680.13999999999
1990-04-07,76.74,24.351,6.414379818,15791.67535,35756.87999999999
1990-04-08,70.31,24.351,6.222600592,15791.67535,35827.18999999999
1990-04-09,59.4,24.351,6.129589174,15791.67535,35886.58999999999
1990-04-10,56.74,24.351,6.769086741,15791.67535,35943.32999999999
1990-04-11,51.88,24.448,6.202117669,20944.62081,35995.209999999985
1990-04-12,51.49,24.448,7.612129292,20944.62081,36046.69999999998
1990-04-13,57.2,24.448,7.525742445,20944.62081,36103.89999999998
1990-04-14,58.08,24.448,7.440540393,20944.62081,36161.97999999998
1990-04-15,76.85,24.351,6.583681393,46140.12685,36238.82999999998
1990-04-16,65.27,24.351,6.5486005,46140.12685,36304.09999999998
1990-04-17,77.52,24.351,6.952903692,46140.12685,36381.61999999997
1990-04-18,70.5,24.351,7.603037087,46140.12685,36452.11999999997
1990-04-19,68.73,24.351,7.53815531,25145.02412,36520.84999999998
1990-04-20,77.01,24.351,6.448252366,25145.02412,36597.85999999998
1990-04-21,74.75,24.351,6.55964128,25145.02412,36672.60999999998
1990-04-22,64.17,24.351,7.019710313,25145.02412,36736.77999999998
1990-04-23,65.46,24.738,7.431083321,21802.7449,36802.239999999976
1990-04-24,52.41,24.738,6.634437079,21802.7449,36854.64999999998
1990-04-25,66.52,24.738,6.601792648,21802.7449,36921.16999999998
1990-04-26,52.3,24.738,6.882232323,21802.7449,36973.46999999998
1990-04-27,58.3,24.545,6.507831907,13442.60347,37031.76999999998
1990-04-28,69.89,24.545,7.284660606,13442.60347,37101.65999999998
1990-04-29,52.37,24.545,7.84624664,13442.60347,37154.029999999984
1990-04-30,68.5,24.545,6.699358858,13442.60347,37222.529999999984
1990-05-01,61.37,24.545,6.049871775,20067.10533,37283.89999999999
1990-05-02,55.93,24.545,7.491471918,20067.10533,37339.82999999999
1990-05-03,77.81,24.545,7.777389459,20067.10533,37417.639999999985
1990-05-04,57.68,24.545,7.303086745,20067.10533,37475.319999999985
1990-05-05,79.94,24.738,7.131673097,8471.677381,37555.25999999999
1990-05-06,78.46,24.738,6.617204632,8471.677381,37633.71999999999
1990-05-07,68.67,24.738,7.852060913,8471.677381,37702.389999999985
1990-05-08,73.09,24.738,6.351480187,8471.677381,37775.47999999998
1990-05-09,78.32,24.738,7.302605019,23641.70257,37853.79999999998
1990-05-10,67.58,24.738,6.584930284,23641.70257,37921.37999999998
1990-05-11,54.87,24.738,7.541770336,23641.70257,37976.249999999985
1990-05-12,67.4,24.738,6.748208693,23641.70257,38043.64999999999
1990-05-13,77.34,24.835,7.099521082,20060.07873,38120.98999999998
1990-05-14,55.68,24.835,7.85403744,20060.07873,38176.669999999984
1990-05-15,66.78,24.835,7.421927296,20060.07873,38243.44999999998
1990-05-16,61.04,24.835,7.997547288,20060.07873,38304.48999999998
1990-05-17,70.02,24.835,7.049522246,16312.15497,38374.50999999998
1990-05-18,71.71,24.835,6.228007143,16312.15497,38446.21999999998
1990-05-19,62.96,24.835,7.286056395,16312.15497,38509.17999999998
1990-05-20,76.8,24.835,7.489990417,16312.15497,38585.97999999998
1990-05-21,69.64,24.835,6.217335691,24909.44401,38655.61999999998
1990-05-22,57.54,24.835,6.160926261,24909.44401,38713.15999999998
1990-05-23,75.53,24.835,7.148657,24909.44401,38788.68999999998
1990-05-24,77.88,24.835,6.646447615,24909.44401,38866.56999999998
1990-05-25,63.77,24.931,6.820753012,17657.08418,38930.339999999975
1990-05-26,66.05,24.931,7.074308084,17657.08418,38996.38999999998
1990-05-27,65.16,24.931,7.610543602,17657.08418,39061.54999999998
1990-05-28,67.74,24.931,7.988467881,17657.08418,39129.28999999998
1990-05-29,58.24,24.931,7.506458097,13556.7344,39187.52999999998
1990-05-30,53.18,24.931,7.882747411,13556.7344,39240.70999999998
1990-05-31,79.11,24.931,7.484264523,13556.7344,39319.81999999998
1990-06-01,60.32,24.931,6.830099953,13556.7344,39380.13999999998
1990-06-02,56.66,24.835,6.142375832,19129.45837,39436.79999999998
1990-06-03,58.91,24.835,6.072121878,19129.45837,39495.709999999985
1990-06-04,57.3,24.835,7.151196265,19129.45837,39553.00999999999
1990-06-05,54.85,24.835,6.202070642,19129.45837,39607.859999999986
1990-06-06,53.31,24.835,7.396934782,19991.23915,39661.169999999984
1990-06-07,58.44,24.835,6.165580004,19991.23915,39719.609999999986
1990-06-08,57.96,24.835,7.639550241,19991.23915,39777.569999999985
1990-06-09,75.79,24.835,7.925754083,19991.23915,39853.359999999986
1990-06-10,51.22,24.641,6.864489025,22452.09081,39904.57999999999
1990-06-11,66.7,24.641,7.27881236,22452.09081,39971.279999999984
1990-06-12,59.98,24.641,6.265569071,22452.09081,40031.25999999999
1990-06-13,55.29,24.641,7.533855184,22452.09081,40086.54999999999
1990-06-14,67.12,24.641,6.214893836,12224.31051,40153.66999999999
1990-06-15,74.62,24.641,7.784539178,12224.31051,40228.28999999999
1990-06-16,52.22,24.641,7.133131731,12224.31051,40280.509999999995
1990-06-17,69.62,24.641,6.015467282,12224.31051,40350.13
1990-06-18,66.41,24.641,6.850260527,34406.77645,40416.54
1990-06-19,63.8,24.641,7.394763322,34406.77645,40480.340000000004
1990-06-20,62.82,24.641,7.626686095,34406.77645,40543.16
1990-06-21,65.01,24.641,6.261979382,34406.77645,40608.170000000006
1990-06-22,52.8,24.641,6.208789718,21667.86874,40660.97000000001
1990-06-23,75.18,24.641,6.948086045,21667.86874,40736.15000000001
1990-06-24,55.21,24.641,6.854651381,21667.86874,40791.36000000001
1990-06-25,53.66,24.641,7.638669784,21667.86874,40845.02000000001
1990-06-26,70.37,24.545,7.177428191,19549.49934,40915.390000000014
1990-06-27,71.45,24.545,6.549390541,19549.49934,40986.84000000001
1990-06-28,71.44,24.545,6.698626229,19549.49934,41058.28000000001
1990-06-29,65.86,24.545,7.56387707,19549.49934,41124.140000000014
1990-06-30,57.58,24.448,6.538932224,22821.25438,41181.720000000016
1990-07-01,78.25,24.448,7.729276993,22821.25438,41259.970000000016
1990-07-02,61.35,24.448,7.891148384,22821.25438,41321.320000000014
1990-07-03,53.05,24.448,6.476962257,22821.25438,41374.37000000002
1990-07-04,50.27,24.351,7.756530556,17358.79637,41424.640000000014
1990-07-05,69.26,24.351,6.002428399,17358.79637,41493.900000000016
1990-07-06,72.94,24.351,7.374766779,17358.79637,41566.84000000002
1990-07-07,61.68,24.351,7.49450904,17358.79637,41628.52000000002
1990-07-08,67.59,24.351,6.545095748,9615.83271,41696.110000000015
1990-07-09,75.08,24.351,7.545910443,9615.83271,41771.19000000002
1990-07-10,64.15,24.351,7.851406489,9615.83271,41835.34000000002
1990-07-11,63.77,24.351,7.131577667,9615.83271,41899.110000000015
1990-07-12,55.44,24.255,6.207223376,11981.74019,41954.55000000002
1990-07-13,67.34,24.255,6.110147126,11981.74019,42021.890000000014
1990-07-14,67.83,24.255,7.798194132,11981.74019,42089.720000000016
1990-07-15,62.83,24.255,7.007412638,11981.74019,42152.55000000002
1990-07-16,54.7,24.351,6.868486492,14600.53952,42207.250000000015
1990-07-17,67.77,24.351,7.136883429,14600.53952,42275.02000000001
1990-07-18,64.45,24.351,6.268849,14600.53952,42339.47000000001
1990-07-19,67.73,24.351,6.419609841,14600.53952,42407.20000000001
1990-07-20,67.34,24.351,7.318170285,39906.19027,42474.54000000001
1990-07-21,11.65,24.351,6.279853833,39906.19027,42486.19000000001
1990-07-22,78.69,24.351,7.292713785,39906.19027,42564.88000000001
1990-07-23,72.59,24.351,7.925927184,39906.19027,42637.47000000001
1990-07-24,75.61,24.351,7.665290214,26473.71324,42713.08000000001
1990-07-25,63.55,24.351,7.20290928,26473.71324,42776.63000000001
1990-07-26,70.18,24.351,6.626402432,26473.71324,42846.81000000001
1990-07-27,61.82,24.351,7.16966173,26473.71324,42908.63000000001
1990-07-28,70.82,24.448,7.902319133,20406.92767,42979.45000000001
1990-07-29,66.55,24.448,7.461520598,20406.92767,43046.000000000015
1990-07-30,66.01,24.448,6.826427049,20406.92767,43112.01000000002
1990-07-31,77.04,24.448,7.248414995,20406.92767,43189.05000000002
1990-08-01,60.47,24.448,6.749827328,10280.9295,43249.52000000002
1990-08-02,69.89,24.448,7.01983424,10280.9295,43319.41000000002
1990-08-03,65.3,24.448,6.248148834,10280.9295,43384.71000000002
1990-08-04,72.14,24.448,6.400015753,10280.9295,43456.85000000002
1990-08-05,62.55,24.448,7.763502263,35216.38597,43519.40000000002
1990-08-06,69.95,24.448,7.063935575,35216.38597,43589.35000000002
1990-08-07,62.87,24.448,6.183757804,35216.38597,43652.22000000002
1990-08-08,60.09,24.448,6.788607691,35216.38597,43712.31000000002
1990-08-09,53.32,24.448,6.29895628,21136.28676,43765.63000000002
1990-08-10,62.82,24.448,6.863545735,21136.28676,43828.45000000002
1990-08-11,73.44,24.448,6.578731743,21136.28676,43901.89000000002
1990-08-12,72.53,24.448,6.216659433,21136.28676,43974.42000000002
1990-08-13,52.61,24.448,7.490955816,26009.07526,44027.03000000002
1990-08-14,58.53,24.448,7.515450919,26009.07526,44085.56000000002
1990-08-15,51.9,24.448,6.481966923,26009.07526,44137.46000000002
1990-08-16,52.44,24.448,7.324464449,26009.07526,44189.90000000002
1990-08-17,74.44,24.641,6.349967046,15513.74038,44264.340000000026
1990-08-18,54.19,24.641,6.574892337,15513.74038,44318.53000000003
1990-08-19,57.31,24.641,7.271670807,15513.74038,44375.840000000026
1990-08-20,61.93,24.641,7.83981916,15513.74038,44437.770000000026
1990-08-21,74.84,24.545,7.595818056,7695.063935,44512.61000000002
1990-08-22,59.66,24.545,7.632654556,7695.063935,44572.270000000026
1990-08-23,75.91,24.545,7.289854774,7695.063935,44648.18000000003
1990-08-24,69.65,24.545,6.348929488,7695.063935,44717.83000000003
1990-08-25,66.78,24.641,7.097145004,28862.25717,44784.61000000003
1990-08-26,73.08,24.641,6.7283226,28862.25717,44857.69000000003
1990-08-27,63.06,24.641,7.178074658,28862.25717,44920.75000000003
1990-08-28,53.14,24.641,7.386251324,28862.25717,44973.89000000003
