Date,Usage,Temp,ph,TDS
1/26/2020,417,24.448,7.345138417,17032.77373
2/13/2020,268,24.448,10.14708958,20642.58872
1/23/2019,445,24.448,6.380717315,21250.93563
2/21/2019,360,24.448,7.940646964,15858.77818
3/24/2019,457,24.448,3.716080075,31251.64373
4/22/2019,373,24.448,7.78673469,28086.8735
5/22/2019,403,24.448,6.323040314,24463.13742
6/20/2019,482,24.448,3.716080075,14550.41701
7/23/2019,498,24.448,6.645657378,23432.10973
8/22/2019,416,24.545,6.014539831,23268.24308
9/22/2019,418,24.448,10.08677124,17572.54747
10/22/2019,441,24.448,5.16622597,12060.00953
11/24/2019,460,24.448,5.573201157,15613.16053
12/23/2019,534,24.448,9.494558726,28492.17051
1/26/2020,513,24.545,9.036504348,21696.00324
2/13/2020,211,24.448,4.400509039,19100.08712
1/23/2019,714,24.448,6.975392341,22685.68444
2/21/2019,618,24.448,6.68774978,17786.7633
3/24/2019,844,24.448,6.867521704,20247.20103
4/22/2019,824,24.448,6.155249161,19781.6106
5/22/2019,818,24.448,8.3032638,16548.35673
6/20/2019,759,24.351,8.641634075,39557.25553
7/23/2019,617,24.351,3.716080075,22210.61308
8/22/2019,668,24.351,7.348611231,32742.18733
9/22/2019,631,24.351,7.573905933,15926.42601
10/22/2019,550,24.351,7.855906368,19850.18289
11/24/2019,599,24.351,3.716080075,18908.62826
12/23/2019,532,24.351,3.798391049,18529.79803
1/26/2020,640,24.351,3.716080075,19038.9019
2/13/2020,357,24.351,11.23542596,33773.10706
1/23/2019,8,24.448,6.396341051,20115.73359
2/21/2019,9,24.351,3.716080075,32237.24543
3/24/2019,10,24.448,5.228506322,24855.90778
4/22/2019,8,24.255,6.512239645,21626.56312
5/22/2019,8,24.351,7.83431924,25918.56795
6/20/2019,9,24.351,7.388292039,12928.64443
7/18/2019,8,24.351,6.020653841,10529.3103
1/25/2019,53,24.351,8.388322494,16795.82048
2/23/2019,51,24.448,8.384296439,27463.65479
3/24/2019,51,24.448,7.393977957,17939.7047
4/24/2019,55,24.448,3.716080075,21983.55907
5/24/2019,53,24.545,8.384623152,29956.36302
6/22/2019,51,24.545,7.094802143,30045.36774
6/30/2019,14,24.545,6.565319432,12875.12778
1/23/2019,394,24.448,6.38171958,20453.8165
2/21/2019,440,24.448,7.539742095,26716.35971
3/24/2019,518,24.448,10.62882091,14054.12549
4/22/2019,508,24.448,9.228484209,26744.23153
5/22/2019,583,24.448,10.52460198,31965.36404
6/20/2019,591,24.448,3.716080075,22709.38606
6/30/2019,197,24.448,6.021265943,19894.14759
7/18/2019,385,24.351,3.716080075,34822.81634
7/24/2019,87,24.351,5.973951249,26804.10949
1/23/2019,737,24.351,6.217579612,15155.54899
2/21/2019,692,24.351,3.716080075,36819.98684
3/24/2019,760,24.351,9.130607244,19968.67784
4/22/2019,668,24.351,3.716080075,21160.08974
1/21/2021,120,24.351,6.095511875,16404.94142
5/22/2019,679,24.351,6.195254905,16666.13081
6/20/2019,604,24.351,5.814564234,29382.33526
6/30/2019,212,24.351,6.756659807,22112.74635
7/18/2019,376,24.351,3.716080075,26595.37354
7/24/2019,132,24.351,6.36997353,13689.59207
1/25/2019,3,24.448,6.601407395,19635.58825
1/25/2019,23,24.448,5.651933841,16575.82126
2/23/2019,3,24.448,7.606066882,14609.97688
2/23/2019,22,24.448,2.97442941,17326.20225
3/24/2019,3,24.448,3.716080075,19289.36145
3/24/2019,22,24.448,3.716080075,16378.15158
4/24/2019,3,24.448,8.111101031,35200.79883
4/24/2019,24,24.448,7.116132606,25131.66528
5/24/2019,3,24.448,5.280292296,13679.0569
5/24/2019,23,24.448,3.716080075,30362.68395
6/22/2019,3,24.448,9.808258179,34132.06798
6/22/2019,22,24.448,3.716080075,26653.76497
7/24/2019,2,24.448,8.018831607,23104.52039
7/24/2019,24,24.448,6.603640717,14598.02579
9/11/2019,5,24.448,6.450805743,19002.31466
9/11/2019,38,24.448,6.26637841,28141.2165
10/11/2019,3,24.448,3.716080075,16219.47532
10/11/2019,23,24.448,5.161878763,18666.56364
11/10/2019,3,24.448,6.98440553,18194.54531
11/10/2019,23,24.448,6.791992649,30471.9291
12/11/2019,3,24.448,8.30922771,24344.96669
12/11/2019,24,24.448,5.057736411,11229.13778
1/10/2020,3,24.448,6.908272154,19224.98628
1/10/2020,23,24.448,7.243409879,20877.53484
2/9/2020,3,24.448,6.164480227,27312.16838
2/9/2020,23,24.448,9.16099754,28170.8851
3/11/2020,3,24.448,5.277875568,18404.05069
3/11/2020,24,24.448,3.975752658,17430.84194
4/9/2020,3,24.448,5.685216463,17628.04306
4/9/2020,22,24.448,6.93365391,19026.01733
5/8/2020,3,24.448,7.464485186,26559.3609
5/8/2020,22,24.448,6.071838864,17162.75393
6/6/2020,3,24.448,7.136102613,19502.53897
6/6/2020,22,24.448,3.716080075,21453.33466
6/24/2020,2,24.448,6.328553081,33315.94708
6/24/2020,14,24.448,6.150595718,23890.89336
7/26/2020,3,24.448,3.716080075,27044.95981
7/26/2020,24,24.448,5.508155526,12137.0996
8/26/2020,3,24.448,4.761105185,19197.10551
8/26/2020,24,24.448,10.49074403,32092.05838
9/25/2020,3,24.448,6.676137319,27468.98017
9/25/2020,23,24.448,7.973307535,23517.68101
10/24/2020,3,24.448,7.352146038,13714.83264
10/24/2020,22,24.448,6.990800831,19713.41152
11/25/2020,3,24.351,5.468360932,12305.90541
11/25/2020,25,24.351,7.835906989,17643.40715
12/24/2020,3,24.351,2.538115773,19872.85485
12/24/2020,22,24.448,8.423084472,15924.79969
1/23/2021,23,24.351,7.617014109,29818.09504
12/23/2021,3,24.351,7.617033494,17681.27236
2/21/2021,3,24.351,5.429334842,15265.40756
2/21/2021,22,24.351,3.716080075,18489.65251
1/23/2019,42,24.351,5.495975999,18333.63266
2/21/2019,41,24.351,5.092757239,28390.89136
3/24/2019,45,24.351,6.252810211,27690.47478
4/22/2019,44,24.351,6.747415283,24539.71316
5/22/2019,48,24.351,6.640862809,16488.04766
6/20/2019,42,24.351,3.716080075,17905.48002
7/23/2019,116,24.351,7.300990131,29136.33868
8/22/2019,115,24.351,5.498514693,21542.83003
9/22/2019,54,24.255,5.652501287,25868.59873
10/22/2019,36,24.255,6.164927293,22805.6115
11/24/2019,30,24.255,7.851925692,14763.58011
12/23/2019,24,24.255,7.22168944,13703.22038
1/26/2020,37,24.255,6.578083891,24882.62516
2/24/2020,37,24.255,7.859489939,31725.48777
3/23/2020,47,24.255,6.073684981,11795.31358
4/23/2020,247,24.255,3.716080075,13696.00992
5/21/2020,128,24.255,6.407963336,28460.2034
6/22/2020,122,24.255,8.64664295,32571.05452
7/26/2020,118,24.255,7.184697763,13317.46811
8/24/2020,89,24.351,6.93208503,19530.47382
9/23/2020,90,24.351,6.174750579,21504.13882
10/22/2020,82,24.351,9.54025224,31683.86459
11/22/2020,79,24.351,6.888842932,27368.01434
12/24/2020,103,24.448,8.174186267,31114.82084
1/23/2021,103,24.351,8.756926859,21752.02971
2/21/2021,104,24.351,4.740056688,24069.33591
1/23/2019,177,24.448,8.764495619,15978.03656
2/21/2019,170,24.351,7.899451562,15896.36594
3/24/2019,185,24.351,7.40265315,19259.19394
4/22/2019,159,24.351,5.800034177,13028.68846
5/22/2019,145,24.351,7.089184187,21065.66366
6/20/2019,138,24.351,7.852206664,22912.18958
7/23/2019,122,24.448,4.9456947,23000.72314
8/22/2019,120,24.448,9.77693205,23971.98952
9/22/2019,115,24.448,5.15348864,19115.72186
10/22/2019,111,24.448,6.884981084,14893.2064
11/24/2019,146,24.448,7.608750191,25410.81187
12/23/2019,104,24.448,3.716080075,23616.80462
1/26/2020,60,24.448,4.901906856,13614.75093
2/24/2020,0,24.448,5.711212506,21157.17973
3/23/2020,0,24.448,7.476689512,22171.3189
4/23/2020,0,24.545,7.033495055,29322.7407
5/21/2020,0,24.545,3.716080075,19731.74918
6/22/2020,0,24.448,3.716080075,20784.56786
7/26/2020,0,24.448,8.655298873,13676.75352
8/24/2020,0,24.448,3.716080075,17766.25289
9/23/2020,0,24.448,8.304334653,18253.1811
10/22/2020,0,24.448,7.717076952,21400.0165
11/22/2020,0,24.448,7.555822759,29411.62865
12/22/2020,0,24.448,4.881729594,19105.0149
1/21/2021,0,24.448,8.311271181,20562.51339
2/22/2021,0,24.448,3.800431282,14904.94039
1/23/2019,2164,24.351,4.08359488,20555.96549
2/21/2019,1950,24.351,3.716080075,15618.13524
3/24/2019,1931,24.351,4.865069696,15222.24644
4/22/2019,1932,24.351,9.624726886,25175.75416
5/22/2019,1815,24.351,5.188776875,22648.23755
6/20/2019,1694,24.351,7.842979001,16827.19287
7/23/2019,1953,24.351,5.916930488,27977.67321
8/22/2019,1922,24.255,5.72968912,14304.76308
9/22/2019,1940,24.255,5.678220967,18377.00826
10/22/2019,1967,24.351,7.38658182,26351.90377
11/24/2019,1943,24.351,7.519227463,16897.30704
12/22/2019,1614,24.255,7.446225785,13312.44611
1/26/2020,1991,24.255,7.753936118,17169.58438
2/24/2020,1736,24.255,9.159660477,16679.33516
3/23/2020,1609,24.255,7.496990927,22631.65773
4/23/2020,1737,24.255,7.542300167,18877.4939
5/21/2020,1656,24.255,7.15905299,25591.84098
6/22/2020,1957,24.255,3.716080075,27151.3129
7/26/2020,2113,24.255,5.844673796,13615.10976
8/24/2020,1988,24.255,3.716080075,35418.73504
9/23/2020,2069,24.255,5.258414737,29228.33468
10/22/2020,1823,24.255,7.420640789,18463.72213
11/21/2020,1799,24.255,7.074251444,16739.26664
12/22/2020,1901,24.255,8.189213851,18432.47652
1/21/2021,1942,24.158,7.744130994,30586.59266
2/22/2021,1793,24.158,8.289857906,23884.13148
1/23/2019,137,24.158,8.025220021,15457.49866
2/21/2019,126,24.158,8.848927372,24417.86132
3/24/2019,138,24.158,6.438421804,26448.24509
4/22/2019,118,24.158,3.716080075,17029.53489
5/22/2019,116,24.158,8.205550719,17414.52062
6/20/2019,103,24.158,8.310373672,23260.472
7/23/2019,111,24.158,3.716080075,23103.65354
8/22/2019,106,24.158,7.833970824,25694.87371
9/22/2019,104,24.158,8.142660401,20111.22595
10/22/2019,105,24.158,5.896432475,23022.16895
11/24/2019,139,24.158,3.716080075,15617.45858
12/23/2019,135,24.255,4.3107015,11842.75781
1/26/2020,166,24.158,7.895769121,28723.61763
2/24/2020,141,24.158,6.862995092,11579.1134
3/23/2020,148,24.255,6.30476863,30168.6066
4/23/2020,159,24.255,6.578680569,22374.82491
5/21/2020,157,24.255,8.96724411,34446.78226
6/22/2020,171,24.255,3.716080075,14202.1938
7/26/2020,203,24.255,7.423088086,31073.03134
8/24/2020,167,24.255,9.166758133,21736.9818
9/23/2020,173,24.255,8.468694415,19148.22474
10/22/2020,177,24.351,6.48615266,26807.11951
11/22/2020,208,24.255,4.439095783,20864.34047
12/22/2020,218,24.255,7.79278353,21093.9322
1/21/2021,223,24.255,7.205218264,31315.61439
2/22/2021,253,24.255,6.569053876,29123.7083
12/30/2020,639,24.255,3.716080075,17540.7425
12/30/2020,422,24.351,4.29168773,18038.47437
12/30/2020,717,24.351,3.716080075,12674.67277
1/23/2019,585,24.351,4.921093903,14126.59053
1/23/2019,232,24.351,6.727185265,26012.48875
1/23/2019,214,24.351,5.757088957,32415.73362
2/21/2019,558,24.255,5.842359064,29644.81361
2/21/2019,224,24.255,8.848103019,19793.97187
2/21/2019,228,24.255,5.866250668,19679.06267
3/24/2019,612,24.351,6.020995363,13095.14916
3/24/2019,234,24.351,7.529929503,27062.06589
3/24/2019,194,24.351,6.649705311,16191.42609
4/22/2019,587,24.351,5.097786226,23590.31371
4/22/2019,228,24.351,6.483994508,29032.7811
4/22/2019,241,24.351,3.716080075,12037.77039
5/22/2019,555,24.351,5.669699209,9544.862671
5/22/2019,286,24.351,8.127710424,13227.05238
5/22/2019,246,24.351,9.106916915,16879.52477
6/20/2019,527,24.351,7.575757884,20855.27232
6/20/2019,326,24.351,8.246369054,31080.43208
6/20/2019,264,24.351,2.945469061,16829.39304
7/23/2019,569,24.351,4.964070342,17694.57483
7/23/2019,358,24.351,4.99139689,44499.72871
7/23/2019,329,24.351,5.04562573,22557.6036
8/22/2019,451,24.351,3.716080075,18221.08534
8/22/2019,355,24.351,11.06945629,43536.02087
8/22/2019,331,24.351,5.775330889,14710.72283
9/22/2019,296,24.448,9.012100313,13064.45059
9/22/2019,426,24.448,4.031610444,15105.3731
9/22/2019,522,24.448,7.882123947,5477.347215
10/22/2019,549,24.448,8.759488715,33364.91812
10/22/2019,293,24.448,6.653649515,34816.44454
10/22/2019,321,24.448,3.716080075,22060.18687
11/24/2019,636,24.448,4.473882085,30013.70075
11/24/2019,298,24.448,9.349469962,13137.49076
11/24/2019,333,24.448,6.862936026,23580.65729
12/23/2019,580,24.448,8.261405952,24870.82594
12/23/2019,252,24.448,8.860324242,19550.29968
12/23/2019,259,24.448,7.49651068,39423.66606
1/26/2020,323,24.448,10.16417334,16522.71575
1/26/2020,336,24.351,3.716080075,11532.22318
12/26/2020,698,24.351,6.039823242,9943.637599
2/24/2020,583,24.255,3.716080075,12675.93896
2/24/2020,307,24.255,6.057904774,23603.50187
2/24/2020,317,24.255,8.005016372,49341.42128
3/23/2020,571,24.255,3.716080075,18519.16249
3/23/2020,275,24.255,7.038347517,23951.10599
3/23/2020,354,24.351,3.716080075,22256.95036
4/23/2020,641,24.351,8.237091874,24414.97348
4/23/2020,378,24.351,6.574083864,22723.80996
4/23/2020,423,24.351,7.33810761,30042.92851
5/21/2020,580,24.255,4.851103882,20227.64378
5/21/2020,335,24.158,6.917920216,17862.14273
5/21/2020,414,24.158,6.709336439,8238.290038
6/22/2020,609,24.255,6.894050879,17475.46775
6/22/2020,374,24.351,9.864727092,12978.19713
6/22/2020,480,24.351,3.716080075,26894.14489
7/26/2020,564,24.351,8.039696863,8201.362113
7/26/2020,428,24.448,9.824706476,15120.92472
7/26/2020,538,24.448,10.88730499,15177.21819
8/24/2020,560,24.448,9.831401691,13345.3691
8/24/2020,307,24.351,6.528479453,18533.33783
8/24/2020,467,24.351,4.09141145,24252.45882
9/23/2020,629,24.351,3.716080075,12962.38967
9/23/2020,295,24.448,3.716080075,32600.42941
9/23/2020,491,24.448,3.716080075,36520.6587
10/22/2020,624,24.448,6.175164949,32875.19206
10/22/2020,265,24.448,8.736126384,12726.29864
10/22/2020,509,24.448,8.240945815,18001.45919
11/22/2020,590,24.448,9.152284709,24560.70061
11/22/2020,297,24.351,3.716080075,11609.99716
11/22/2020,517,24.351,6.317576554,22577.81894
12/22/2020,575,24.351,5.692124157,22396.20925
12/22/2020,279,24.255,3.716080075,29508.49281
12/22/2020,422,24.255,3.716080075,31421.1445
1/21/2021,570,24.255,7.191493719,34933.7844
1/21/2021,268,24.255,7.381108534,12320.51229
1/21/2021,402,24.255,6.17251737,10498.63515
2/22/2021,615,24.255,9.076317994,14153.64338
2/22/2021,316,24.351,8.85411954,19258.80307
2/22/2021,311,24.351,6.768060049,23793.03136
6/30/2019,2843,24.255,3.716080075,30573.06632
1/5/2020,1728,24.255,8.543216837,33037.35339
6/30/2020,1618,24.255,9.564853066,17156.33671
7/13/2020,118,24.255,5.49978773,43195.47367
7/26/2020,91,24.255,5.195920669,33473.11252
8/24/2020,228,24.255,7.283913577,23112.50444
9/23/2020,234,24.255,5.872439859,14343.42321
10/22/2020,231,24.255,5.735723555,25363.01659
11/22/2020,266,24.255,6.158424006,26369.02657
12/22/2020,281,24.255,7.294364433,41569.95199
1/21/2021,234,24.255,7.054266774,7450.074375
2/22/2021,284,24.255,3.716080075,25973.32663
1/23/2019,578,24.158,3.148712285,23257.20883
2/21/2019,520,24.158,5.665266377,31883.01031
3/24/2019,583,24.158,8.310938776,7929.504749
4/22/2019,533,24.158,7.096098311,24548.5983
5/22/2019,569,24.158,7.957113516,20425.76649
6/20/2019,566,24.158,7.400238581,8136.071591
7/23/2019,674,24.158,9.734619708,18976.23308
8/22/2019,685,24.158,8.037761108,40368.42063
9/22/2019,661,24.158,3.716080075,24538.43729
10/22/2019,647,24.158,5.681810748,26373.49543
11/24/2019,728,24.158,8.394509585,23961.50453
12/23/2019,667,24.158,8.528292138,27352.34341
1/26/2020,864,24.158,6.238053654,21919.59344
2/24/2020,617,24.158,5.870615501,18909.84601
3/23/2020,602,24.158,6.433726195,26755.71884
4/23/2020,696,24.158,6.069363894,9323.21829
5/21/2020,667,24.062,6.660461917,9632.730976
6/22/2020,701,24.062,7.506111457,31920.58469
7/26/2020,705,24.062,5.895145558,14704.90625
8/24/2020,645,23.966,6.449236657,12812.55712
9/23/2020,677,23.966,8.550525459,22377.27295
10/22/2020,700,23.966,7.12263744,31295.90241
11/22/2020,782,23.966,8.558663124,38767.75637
12/22/2020,714,23.966,4.624304291,22981.74941
1/21/2021,712,23.966,3.716080075,19290.56807
2/22/2021,700,23.966,6.091382724,17279.9622
1/28/2019,322,23.966,9.658661976,20269.73128
2/26/2019,254,23.966,8.115624507,15513.01258
3/27/2019,327,23.966,3.716080075,7845.472891
4/25/2019,315,24.062,6.914868152,10343.37885
5/27/2019,289,24.062,7.337924402,24266.51789
6/30/2019,291,24.062,7.766114454,24145.38576
7/28/2019,191,24.062,8.433974836,10823.30037
8/27/2019,209,24.062,6.891549222,13376.68047
9/25/2019,255,24.062,5.946160789,12767.65623
10/28/2019,273,24.062,6.363836378,9844.702293
11/26/2019,269,24.062,5.331799285,19693.90677
12/26/2019,262,24.062,3.716080075,10634.05905
1/28/2020,286,24.062,8.466013448,22523.12455
2/26/2020,211,24.062,7.426274011,36990.95595
3/23/2020,214,24.158,11.21913474,21871.78517
4/23/2020,241,24.158,5.708517435,12193.61126
5/21/2020,235,24.062,6.559627885,22624.03418
6/22/2020,232,24.062,5.606315226,12308.23384
7/26/2020,260,24.158,3.716080075,20311.40247
8/24/2020,209,24.158,3.716080075,28988.70234
9/23/2020,248,24.158,3.716080075,8722.153022
10/22/2020,224,24.158,7.539337776,12610.93631
11/22/2020,244,24.158,8.849702725,20129.35879
12/22/2020,219,24.158,7.682762474,12723.3421
1/21/2021,235,24.158,3.716080075,24445.98754
2/22/2021,253,24.158,6.448191032,18460.67893
11/18/2020,59,24.158,10.19941269,28703.75114
12/24/2020,386,24.158,7.76618666,14945.29566
1/21/2021,0,24.158,3.716080075,17540.57664
1/23/2019,22,24.158,9.756577628,17940.09908
2/21/2019,19,24.158,3.716080075,61227.19601
3/24/2019,20,24.158,6.406797813,17851.06402
4/22/2019,17,24.158,3.716080075,28864.91028
5/22/2019,17,24.158,8.445219159,28966.56933
6/20/2019,12,24.158,4.137044913,17101.95157
7/23/2019,13,24.158,7.675913621,23673.10061
8/22/2019,11,24.158,3.716080075,20976.79178
9/22/2019,14,24.158,5.70110097,17121.50592
10/22/2019,14,24.158,6.376576427,41243.03803
11/24/2019,18,24.158,5.517737316,17638.32247
12/23/2019,16,24.158,3.854617678,19639.796
1/26/2020,20,24.158,7.558076302,16642.88418
2/24/2020,19,24.158,7.387433763,11694.63529
3/23/2020,18,24.062,7.763415107,20019.26121
4/23/2020,19,24.062,3.716080075,24820.49309
5/21/2020,17,24.062,7.509350205,17045.60009
6/22/2020,17,24.062,3.716080075,22331.23788
7/26/2020,15,24.062,5.057270546,19003.9639
8/24/2020,16,24.062,5.830542049,30021.25708
9/23/2020,18,24.062,5.859690474,19231.03329
10/22/2020,19,24.062,8.891674051,41801.44184
11/22/2020,24,24.062,10.15421907,24755.96026
12/22/2020,26,24.062,3.716080075,32102.19071
1/21/2021,28,24.062,7.683156515,25475.88484
2/22/2021,32,24.158,7.455541163,16242.06028
1/23/2019,12,24.158,3.716080075,37820.04733
2/21/2019,14,24.062,4.81183249,27547.80706
3/24/2019,13,24.062,5.720136479,13463.85242
4/22/2019,14,24.062,9.961503137,18743.22249
5/22/2019,17,23.966,3.230973106,13691.09497
6/20/2019,15,23.966,10.18843265,7105.800709
7/23/2019,27,23.966,6.262907282,5157.0536
8/22/2019,18,23.966,7.399811394,28630.95442
9/22/2019,21,23.966,9.271668544,26912.22842
10/22/2019,24,23.966,4.704183667,7028.839617
11/24/2019,25,23.966,8.65479265,14799.31146
12/23/2019,20,23.966,8.018771949,27405.31621
1/26/2020,22,23.966,8.189363356,13197.56681
2/24/2020,23,23.966,9.341091803,18254.11066
3/23/2020,21,23.966,3.716080075,18593.22264
4/23/2020,22,23.966,4.89196004,9559.547392
5/21/2020,18,23.966,6.056817845,4440.277357
6/22/2020,22,23.966,5.655117422,19271.90312
7/26/2020,19,23.966,7.890263353,17645.06534
8/24/2020,18,23.966,11.90773983,17083.17509
9/23/2020,26,23.966,8.811472248,12138.42295
10/22/2020,21,23.966,4.12658131,40528.80535
11/22/2020,21,23.966,5.735358659,28628.15186
12/22/2020,26,23.966,8.000775801,18419.13288
1/21/2021,35,23.966,8.77504747,21768.64074
2/22/2021,46,23.966,8.303831038,26030.61851
1/23/2019,30,23.966,5.082241432,17739.19896
2/21/2019,24,23.966,5.813546488,10112.20732
3/24/2019,24,23.966,3.422394164,16017.6119
4/22/2019,22,23.966,5.913374864,14467.78593
5/20/2019,25,23.966,6.78302374,8213.772245
6/20/2019,23,23.966,6.836059947,18321.3275
7/23/2019,24,24.062,4.884388229,28392.42498
8/22/2019,23,24.062,8.331553235,11635.77208
9/22/2019,24,23.966,7.819659154,16403.95238
10/22/2019,22,23.966,5.428356914,24930.19881
11/24/2019,27,23.966,4.556656719,14400.71863
12/23/2019,31,23.966,7.333003447,32358.5386
1/26/2020,36,23.966,7.114386719,27022.7085
2/24/2020,23,23.966,6.376950464,16079.36125
3/23/2020,20,23.966,9.338235018,17416.80178
4/23/2020,19,23.966,3.716080075,17429.58495
5/21/2020,19,23.966,8.93387761,14179.62274
6/22/2020,22,23.966,10.60058999,21558.30874
7/26/2020,24,23.966,6.838816707,11877.23665
8/24/2020,18,23.966,5.600876517,20411.66438
9/23/2020,19,23.966,6.102533306,24196.26441
10/22/2020,19,23.966,6.490922996,30453.62319
11/22/2020,20,24.062,8.50697907,20098.19952
12/22/2020,20,24.062,7.413288341,17465.34558
1/21/2021,21,24.062,3.716080075,20197.24767
2/22/2021,20,24.062,7.586235788,16409.93656
1/23/2019,30,24.062,7.103348375,4425.42644
2/21/2019,28,24.062,6.153495924,48175.85209
3/24/2019,30,24.062,2.376768076,11684.11164
4/22/2019,27,24.062,7.514835666,17017.42996
5/22/2019,26,24.062,7.445189293,24741.535
6/20/2019,21,24.062,4.835297728,23031.21581
7/23/2019,22,24.062,8.376279725,27824.19048
8/22/2019,19,24.062,7.945909069,16769.89055
9/22/2019,21,23.966,8.727778876,25521.88922
10/22/2019,22,24.062,6.089430846,11339.16605
11/24/2019,28,23.966,7.172323075,14702.05907
12/23/2019,30,23.966,8.332953485,18881.79518
1/26/2020,50,23.966,3.716080075,21460.83816
2/24/2020,35,24.062,4.563370643,13490.60815
3/23/2020,31,23.966,3.716080075,30050.43945
4/23/2020,29,23.966,3.676844993,22581.22449
5/21/2020,28,23.966,3.716080075,23133.66235
6/22/2020,29,23.966,7.889079735,24974.69277
7/26/2020,28,23.966,5.525768545,16113.01055
8/24/2020,24,23.966,4.858055602,32886.5289
9/23/2020,25,23.966,3.272820098,7408.976196
10/22/2020,25,24.062,7.117578658,31528.94869
11/22/2020,30,23.966,7.822257363,22411.00686
12/22/2020,34,23.966,4.334057806,13351.41383
1/21/2021,44,23.966,3.716080075,10039.53838
2/22/2021,47,23.966,8.839583902,21179.76259
1/23/2019,23,23.966,5.290666877,9265.104948
2/21/2019,21,23.966,7.873271693,25337.12296
3/24/2019,20,23.966,7.148440932,30656.16311
4/22/2019,21,23.966,6.453605209,25257.64929
5/22/2019,24,23.966,3.716080075,20278.33827
6/20/2019,20,23.966,5.654118943,16431.2049
7/23/2019,29,23.966,7.650683237,15326.92501
8/22/2019,26,23.966,6.418203057,19617.30849
9/22/2019,23,23.966,6.848000113,26296.9483
10/22/2019,21,23.966,6.991685153,20389.59382
11/24/2019,24,23.966,5.924799469,15413.89615
12/25/2019,184,23.966,7.526680395,38468.41358
1/26/2020,188,23.966,3.716080075,36640.37137
2/24/2020,72,23.966,5.324641431,728.7508296
3/23/2020,26,23.966,9.038326069,34353.83973
4/23/2020,22,23.966,5.945988643,12356.90562
5/21/2020,25,23.966,6.195086858,19331.19404
6/22/2020,25,23.966,9.062822325,27959.92616
7/26/2020,28,23.966,7.137428697,17506.6088
8/24/2020,21,23.966,6.232010556,12149.69673
9/23/2020,27,23.966,7.780868679,40483.73039
10/22/2020,30,23.966,7.150046115,14708.47419
11/22/2020,22,23.966,4.574124682,22520.41864
12/22/2020,22,24.062,6.179312078,21532.51923
1/21/2021,26,23.966,5.566328463,14574.6611
2/22/2021,26,24.062,3.716080075,26561.56949
1/23/2019,11,24.062,7.185167714,24909.78315
2/21/2019,9,24.062,3.716080075,13943.24497
3/24/2019,8,24.062,6.990452677,17679.3511
4/22/2019,14,24.062,5.810742057,25419.55166
5/22/2019,24,24.062,7.444165852,20003.49768
6/20/2019,7,24.062,4.374877632,17384.25719
7/23/2019,11,24.158,6.602539772,21607.48324
8/24/2019,13,24.158,6.857493758,22603.64945
9/22/2019,6,24.158,3.716080075,19486.19111
10/22/2019,13,24.158,6.789820821,22527.68121
11/24/2019,13,24.062,8.560349291,14254.66132
12/23/2019,15,24.062,3.716080075,9943.929785
1/5/2020,10,24.158,8.277058198,12715.81428
1/27/2020,96,24.158,3.716080075,13711.72328
2/24/2020,89,24.158,6.921257043,31177.13337
3/23/2020,13,24.255,5.63692356,27283.78065
4/23/2020,12,24.062,6.607503311,26420.80956
5/21/2020,16,24.062,4.95141352,20117.35906
6/18/2020,14,24.062,5.913132933,40847.76015
6/30/2020,5,24.158,3.716080075,15873.03443
9/23/2020,38,24.255,5.796236902,15671.11929
11/22/2020,19,24.255,5.039673104,23027.54976
12/24/2020,111,24.255,6.163519015,37282.52249
1/21/2021,120,24.255,6.339142826,16364.15941
2/22/2021,129,24.255,7.610672776,20511.62083
1/23/2019,27,24.255,5.782079034,25366.12069
2/21/2019,24,24.158,6.451503543,7990.891468
3/24/2019,20,24.158,3.716080075,47591.28318
4/22/2019,19,24.158,6.9204487,39251.18213
5/22/2019,19,24.158,6.549187601,19236.01249
6/20/2019,19,24.158,6.393231345,17258.11403
7/23/2019,22,24.158,6.100245391,13886.80971
8/22/2019,21,24.158,6.35943131,23347.17271
9/22/2019,20,24.158,6.272474991,14642.20554
10/22/2019,19,24.158,3.716080075,23469.22087
11/24/2019,21,24.062,7.493843861,26678.39288
12/23/2019,19,24.062,7.635264692,17796.37464
1/26/2020,22,24.062,9.097617417,38413.05709
2/24/2020,20,24.062,8.040144167,6879.764653
3/23/2020,20,24.062,7.296908882,15931.42923
4/23/2020,15,24.062,8.226808034,16472.19231
5/21/2020,15,24.062,8.014183072,30566.7675
6/22/2020,18,24.062,9.252893397,12855.34624
7/26/2020,18,24.158,7.288112707,18979.98169
8/24/2020,16,24.062,4.865444268,32858.4831
9/23/2020,18,24.062,4.762828659,22777.53207
10/22/2020,17,24.062,5.141506877,11288.63472
11/22/2020,20,24.062,4.886379804,38633.30517
12/22/2020,19,24.062,9.454119448,21379.96393
1/21/2021,22,24.062,7.000523221,26012.13028
2/22/2021,24,24.158,8.32398215,21292.82875
1/23/2019,51,24.158,6.643158712,32873.82002
2/21/2019,36,24.158,3.716080075,17835.30901
3/24/2019,49,24.158,6.758656471,20666.45316
4/22/2019,39,24.158,8.628893415,13688.07434
5/22/2019,49,24.158,9.794717849,12490.55828
6/20/2019,43,24.158,5.376078292,36026.40156
7/23/2019,36,24.158,5.603325961,36873.55799
8/22/2019,30,24.158,8.592417714,33013.47977
9/22/2019,34,24.158,7.266781486,27468.68171
10/22/2019,39,24.158,8.064652809,27172.89357
